acc,loss,val_acc,val_loss
0.171875,2.2934906482696533,0.12790465354919434,2.3875348567962646
0.28125,2.939011573791504,0.25811296701431274,3.214092969894409
0.8515625,0.5040830969810486,0.6650640964508057,0.9865953326225281
0.890625,0.3804416060447693,0.6843950152397156,0.9826435446739197
0.921875,0.24816979467868805,0.6894030570983887,1.05678391456604
0.9765625,0.12891103327274323,0.6871995329856873,1.0711721181869507
0.984375,0.12125444412231445,0.7005208134651184,1.1574567556381226
1.0,0.033570192754268646,0.7057291865348816,1.2280172109603882
0.9765625,0.07089965045452118,0.6720753312110901,1.5343985557556152
0.984375,0.06362412869930267,0.6737780570983887,1.6802109479904175
