acc,loss,val_acc,val_loss
0.3203125,2.236720085144043,0.16796875,2.3692128658294678
0.2890625,2.868295669555664,0.2873597741127014,3.0912024974823
0.75,0.6792792677879333,0.6570512652397156,1.0303412675857544
0.7734375,0.6501749753952026,0.639723539352417,1.1839754581451416
0.8984375,0.22894838452339172,0.6764823794364929,1.0871009826660156
0.921875,0.16073603928089142,0.6847956776618958,1.1572529077529907
0.984375,0.06105963885784149,0.6998196840286255,1.2061803340911865
0.9765625,0.053872764110565186,0.7107371687889099,1.2316944599151611
1.0,0.009950574487447739,0.7172476053237915,1.2228879928588867
0.9921875,0.04009832814335823,0.6831930875778198,1.5717830657958984
